transaction_id,customer_id,age,gender,annual_income,account_open_date,credit_score,segment,transaction_date,transaction_type,amount,merchant,merchant_category,channel,balance_after,is_fraud,transaction_month,transaction_dayofweek,is_large_tx,amount_log,year
1786,19556,41,Male,103049,2016-02-08,795,Affluent,2024-12-27,debit,4477,Howard-Sanders,Travel,branch,39606,False,12,4,True,8.4069317971587,2024
1787,18320,61,Female,88681,2016-08-05,577,Mass Market,2025-03-01,debit,3346,Burton-Thomas,Entertainment,online,13550,False,3,5,True,8.115819701211327,2025
1788,19206,28,Male,47818,2016-01-03,564,Mass Market,2025-08-14,debit,119,Morales and Sons,Investment,mobile_app,5702,False,8,3,False,4.787491742782046,2025
1789,19991,34,Male,181616,2020-07-24,308,High Net Worth,2025-02-03,debit,3996,Garcia-Velasquez,Online Retail,mobile_app,78563,False,2,0,True,8.293299358711323,2025
1790,16812,21,Male,82532,2024-09-08,756,Mass Market,2025-08-27,credit,2364,"Bond, Medina and Chan",Online Retail,mobile_app,61745,False,8,2,False,7.768533300926033,2025
1791,17519,64,Female,229708,2019-10-19,572,Mass Market,2025-11-12,credit,235,"Jones, Sanchez and Fox",Restaurants,atm,98279,False,11,2,False,5.4638318050256105,2025
1792,14612,42,Male,77705,2024-04-13,307,High Net Worth,2025-05-15,debit,3021,Carlson-Brock,Salary,atm,24459,False,5,3,True,8.013674142832684,2025
1793,19710,47,Male,40104,2022-12-11,507,Mass Market,2025-07-04,credit,4136,"Hooper, Watkins and Simmons",Investment,atm,56782,False,7,4,True,8.327726166461412,2025
1794,11198,26,Male,144336,2019-11-04,422,Mass Market,2024-12-23,debit,623,Davis-Johnson,Groceries,atm,87822,False,12,0,False,6.436150368369428,2024
1795,15238,38,Female,147904,2019-03-28,332,Affluent,2025-07-16,debit,108,"Williams, Nelson and Giles",Healthcare,branch,6032,False,7,2,False,4.6913478822291435,2025
1796,16089,37,Male,89603,2018-08-13,812,Mass Market,2025-01-31,credit,820,Snyder Ltd,Travel,branch,1825,False,1,4,False,6.710523109452428,2025
1797,16257,36,Female,122499,2019-07-08,503,Affluent,2025-01-09,debit,3347,"Briggs, Mills and Williams",Transfers,mobile_app,77090,False,1,3,True,8.116118431609365,2025
1798,17705,36,Female,79025,2021-07-28,817,Mass Market,2025-01-22,credit,2709,Hoffman-Blair,Restaurants,atm,48101,False,1,2,False,7.904703913873747,2025
1799,13719,29,Female,247336,2017-08-25,816,Mass Market,2025-07-05,debit,4919,Morales-Davis,Utilities,mobile_app,60109,False,7,5,True,8.501063809486354,2025
1800,10302,54,Female,52317,2024-05-17,742,Mass Market,2025-08-26,debit,1029,"Sanchez, Bryant and Gross",Entertainment,online,12470,False,8,1,False,6.937314081223682,2025
1801,10986,59,Male,182488,2020-11-25,638,Student,2025-04-04,debit,3035,"Dawson, Hill and Turner",Transfers,atm,3770,False,4,4,True,8.01829613851552,2025
1802,14440,34,Male,193084,2023-07-24,737,Mass Market,2025-10-29,debit,3538,Oconnell Ltd,Entertainment,atm,27268,False,10,2,True,8.171599480345463,2025
1803,14909,54,Female,125585,2021-08-21,744,Mass Market,2025-12-04,debit,3896,"Rich, Ibarra and Scott",Healthcare,mobile_app,29,False,12,3,True,8.26796230533871,2025
1804,13072,71,Male,219117,2016-03-21,435,Mass Market,2025-07-10,debit,2989,Watts-Davis,Travel,mobile_app,30083,False,7,3,False,8.003028666384733,2025
1805,13124,65,Female,172472,2015-12-30,686,Mass Market,2025-11-04,credit,3350,Wilkerson-Romero,Travel,online,8958,False,11,1,True,8.11701408773731,2025
1806,19519,56,Female,68270,2023-05-21,324,Mass Market,2025-07-08,debit,806,Benton Ltd,Online Retail,mobile_app,8806,False,7,1,False,6.693323668269949,2025
1807,18125,45,Female,223141,2019-03-31,805,Mass Market,2025-05-16,debit,1967,Peterson Inc,Transfers,atm,32162,False,5,4,False,7.584773077612199,2025
1808,13291,58,Female,139415,2021-12-09,624,Affluent,2025-04-10,debit,3076,Smith-Franklin,Travel,branch,74732,False,4,3,True,8.031710375322042,2025
1809,14033,52,Other,200905,2023-01-12,637,Mass Market,2025-07-10,credit,3030,"Howard, Gray and Hart",Education,online,34889,False,7,3,True,8.016647877057803,2025
1810,15105,64,Female,214716,2021-03-15,394,Affluent,2025-04-07,debit,2690,Jenkins-Castillo,Entertainment,online,27702,False,4,0,False,7.897668150726906,2025
1811,10703,65,Male,100206,2022-10-19,844,Affluent,2025-11-02,debit,4451,Kelley-Travis,Online Retail,atm,35777,False,11,6,True,8.401108712395436,2025
1812,18133,35,Female,89468,2016-11-24,445,Mass Market,2025-06-18,credit,4829,Wagner Ltd,Investment,branch,52971,False,6,2,True,8.482601746646619,2025
1813,10574,31,Male,210545,2020-08-24,530,Mass Market,2025-05-19,debit,2958,Potter Inc,Healthcare,mobile_app,7739,False,5,0,False,7.99260665240021,2025
1814,15704,52,Male,196881,2019-06-24,794,Affluent,2025-11-18,debit,3741,Parsons-Gonzalez,Travel,mobile_app,24599,False,11,1,True,8.227375506834035,2025
1815,17848,61,Female,189400,2022-02-22,337,Affluent,2025-07-30,credit,1111,Martin-Sanchez,Salary,branch,36827,False,7,2,False,7.013915474810528,2025
1816,15208,58,Male,187856,2017-07-01,724,Mass Market,2025-08-24,credit,1047,Dunlap Inc,Rent,branch,76821,False,8,6,False,6.954638864880987,2025
1817,16924,24,Male,43723,2023-02-28,736,Student,2025-05-10,debit,4241,Hernandez-Boyle,Investment,atm,96683,False,5,5,True,8.352790135124629,2025
1818,13828,58,Male,80646,2025-07-15,667,Mass Market,2025-05-04,debit,801,Wolfe Group,Healthcare,mobile_app,95263,False,5,6,False,6.687108607866515,2025
1819,13230,30,Female,217327,2018-05-24,644,Mass Market,2025-01-28,credit,4184,Newton Group,Investment,atm,68446,False,1,1,True,8.339261982923576,2025
1820,10488,35,Female,20074,2023-06-28,459,Mass Market,2025-06-25,debit,1788,Barrett Group,Transfers,mobile_app,80210,False,6,2,False,7.489412083508719,2025
1821,17114,54,Female,46498,2018-11-26,849,Student,2025-01-07,credit,4810,Davis and Sons,Education,mobile_app,83890,False,1,1,True,8.478660241699453,2025
1822,19539,30,Male,216594,2022-08-10,840,Affluent,2025-03-01,debit,991,"Herman, Archer and Hoover",Groceries,branch,96212,False,3,5,False,6.899723107284872,2025
1823,13173,53,Female,116881,2018-10-17,443,Affluent,2025-01-08,debit,1275,Lee-Foster,Utilities,atm,91650,False,1,2,False,7.151485463904735,2025
1824,11667,48,Female,171613,2025-07-24,644,Mass Market,2025-05-27,debit,753,"Martinez, Nelson and Lawson",Investment,branch,23039,False,5,1,False,6.625392368007956,2025
1825,19829,19,Male,65929,2022-11-11,568,Mass Market,2025-11-30,credit,2441,Taylor-Lam,Rent,atm,44929,False,11,6,False,7.80057265467065,2025
1826,14114,33,Male,143199,2019-05-07,567,Mass Market,2025-09-01,credit,384,Lowery LLC,Online Retail,mobile_app,97367,False,9,0,False,5.953243334287785,2025
1827,13553,26,Male,46028,2024-01-04,468,High Net Worth,2025-12-04,debit,1763,Mckinney-Smith,Entertainment,online,43884,False,12,3,False,7.475339236566737,2025
1828,17761,26,Other,49545,2019-06-18,332,Mass Market,2025-04-27,credit,3907,Garcia Inc,Transfers,online,25146,False,4,6,True,8.270781013162674,2025
1829,11000,55,Female,99569,2023-12-12,676,Mass Market,2025-11-09,debit,2546,Ruiz-Yates,Transfers,atm,45819,False,11,6,False,7.842671474979457,2025
1830,19042,28,Female,51673,2025-11-10,513,Mass Market,2025-11-06,debit,2001,Klein-Brown,Salary,atm,83162,False,11,3,False,7.601901959875166,2025
1831,11388,71,Male,182046,2017-09-16,739,High Net Worth,2025-08-27,credit,2938,Johnson-Perry,Groceries,branch,82632,False,8,2,False,7.985824666418917,2025
1832,15450,73,Female,209971,2020-08-21,791,Mass Market,2024-12-30,credit,3456,Chavez Ltd,Rent,mobile_app,31308,False,12,0,True,8.148156439921625,2024
1833,13712,39,Female,174169,2020-07-27,692,Mass Market,2025-08-29,credit,601,"Williams, Chapman and Hodges",Entertainment,online,13054,False,8,4,False,6.400257445308821,2025
1834,11367,50,Female,122511,2018-05-14,788,Mass Market,2025-06-16,credit,4638,"Black, Graham and Sutton",Utilities,branch,79606,False,6,0,True,8.442254104751743,2025
1835,18189,53,Other,113144,2020-08-02,328,Student,2025-03-13,debit,2579,"Sanders, Johnson and Proctor",Restaurants,atm,52018,False,3,3,False,7.855544677915663,2025
1836,19013,62,Male,84824,2021-08-26,338,High Net Worth,2025-09-24,debit,2882,"Nelson, Edwards and Thomas",Restaurants,mobile_app,26250,False,9,2,False,7.9665866976384025,2025
1837,10454,40,Male,43525,2017-04-26,472,Affluent,2025-02-17,credit,1186,Jones-Mitchell,Transfers,branch,14413,False,2,0,False,7.079184394609668,2025
1838,19816,62,Female,77804,2023-08-16,316,Mass Market,2025-04-16,debit,1345,"Baker, Stein and Snyder",Investment,branch,77391,False,4,2,False,7.204892510204673,2025
1839,12772,62,Female,166115,2022-10-16,355,Mass Market,2025-10-16,debit,4703,Brown-Morales,Investment,atm,38921,False,10,3,True,8.456168489578463,2025
1840,13726,51,Female,61846,2018-05-06,525,Student,2025-05-17,debit,122,"Wallace, Hopkins and Campbell",Rent,mobile_app,71123,False,5,5,False,4.812184355372417,2025
1841,17232,26,Male,97261,2020-09-27,366,Mass Market,2025-07-25,debit,3782,Booker-Blevins,Groceries,online,74363,True,7,4,True,8.23827262463303,2025
1842,14806,41,Female,201299,2023-08-29,496,Mass Market,2025-03-30,credit,1855,Thomas PLC,Transfers,branch,25785,False,3,6,False,7.526178913346146,2025
1843,12190,25,Male,204100,2022-05-20,322,Mass Market,2025-08-31,debit,1997,Conway Ltd,Restaurants,atm,56865,False,8,6,False,7.599901959208498,2025
1844,19108,24,Male,188455,2016-02-16,536,Student,2025-01-01,credit,4839,"Washington, Schroeder and Marshall",Transfers,branch,97400,False,1,2,True,8.484669999710677,2025
1845,12875,53,Female,49483,2022-06-23,437,Mass Market,2025-11-01,debit,1995,"Moran, Park and Nelson",Restaurants,atm,96847,False,11,5,False,7.59890045687141,2025
1846,15592,35,Female,27265,2025-05-16,772,Affluent,2025-11-26,debit,3302,"Thomas, Huber and Stewart",Rent,atm,6861,False,11,2,True,8.10258642539079,2025
1847,11440,20,Male,42763,2021-06-22,528,High Net Worth,2025-05-11,debit,3252,"Patton, Sexton and Fisher",Rent,atm,76340,False,5,6,True,8.087332926473351,2025
1848,18927,45,Male,226724,2025-01-01,616,Mass Market,2025-07-16,debit,262,"Myers, Rodriguez and Richards",Groceries,mobile_app,13979,False,7,2,False,5.572154032177765,2025
1849,16059,23,Male,35733,2022-07-09,500,Mass Market,2025-03-13,debit,133,Garcia Ltd,Online Retail,online,66833,False,3,3,False,4.897839799950911,2025
1850,17010,61,Male,132196,2020-03-11,557,Student,2025-10-23,debit,1246,Thomas-Garza,Online Retail,mobile_app,357,False,10,3,False,7.1284959456800365,2025
1851,17117,61,Female,111038,2018-08-17,779,Student,2025-09-19,debit,633,Evans Ltd,Transfers,online,47201,False,9,4,False,6.452048954437226,2025
1852,19153,38,Female,57420,2022-04-05,477,High Net Worth,2025-05-30,debit,3166,Copeland Group,Salary,atm,54254,False,5,4,True,8.06054004653864,2025
1853,12989,45,Male,160319,2025-09-30,422,Affluent,2024-12-28,debit,3146,"Nelson, Davis and Sosa",Transfers,online,82160,True,12,5,True,8.054204897064407,2024
1854,19218,57,Female,174912,2024-10-12,641,Mass Market,2025-08-28,debit,3399,Alvarez LLC,Transfers,mobile_app,10796,False,8,3,True,8.131530710604252,2025
1855,16228,71,Female,216221,2018-08-25,470,Student,2025-02-04,debit,3427,Williams LLC,Groceries,branch,23238,False,2,1,True,8.13973227971767,2025
1856,16471,71,Female,41058,2020-10-18,358,Mass Market,2025-09-07,debit,1665,"Johnson, Cole and Miller",Salary,mobile_app,94176,False,9,6,False,7.418180822726788,2025
1857,12863,18,Male,54929,2023-03-26,764,High Net Worth,2025-02-06,credit,1276,Matthews Group,Healthcare,mobile_app,50978,False,2,3,False,7.152268856032539,2025
1858,11177,53,Female,235243,2020-10-18,559,Student,2025-10-07,debit,2955,"Harris, Rivera and Banks",Transfers,mobile_app,40883,False,10,1,False,7.991592282068092,2025
1859,14760,38,Male,242236,2024-04-12,672,Affluent,2024-12-22,credit,1170,"Gomez, Patterson and Clay",Online Retail,mobile_app,97393,False,12,6,False,7.065613363597717,2024
1860,10011,60,Male,182434,2017-07-25,394,High Net Worth,2025-02-19,credit,2304,"Morris, Moreno and Park",Online Retail,mobile_app,85478,False,2,2,False,7.742835955430749,2025
1861,15252,52,Male,106489,2019-12-25,424,Affluent,2025-06-28,debit,450,Davis and Sons,Salary,online,69396,False,6,5,False,6.111467339502679,2025
1862,14399,30,Female,104664,2025-06-07,340,Mass Market,2025-08-04,credit,2102,Dean-Mcclure,Entertainment,online,4447,False,8,0,False,7.6511201757027,2025
1863,18234,74,Male,198428,2020-07-10,553,Affluent,2024-12-29,debit,2715,"Lewis, Russo and Mills",Investment,branch,20523,False,12,6,False,7.906915488678587,2024
1864,19135,66,Male,97597,2020-05-01,306,Mass Market,2025-10-02,credit,3769,Lane Ltd,Rent,mobile_app,64079,False,10,3,True,8.234830280442056,2025
1865,15445,71,Male,26041,2025-08-12,770,Affluent,2025-03-06,credit,563,Mack PLC,Salary,mobile_app,64823,False,3,3,False,6.335054251498059,2025
1866,16570,71,Female,98209,2021-03-02,810,Mass Market,2025-03-17,debit,4914,"Anderson, Small and Johnson",Healthcare,branch,49289,False,3,0,True,8.500047032581268,2025
1867,19196,27,Female,213026,2024-03-11,368,Mass Market,2025-05-07,debit,1122,"Mcbride, Buck and Lawrence",Restaurants,branch,4849,False,5,2,False,7.023758954738443,2025
1868,18212,70,Male,212941,2023-08-21,380,High Net Worth,2025-03-04,debit,2787,Snyder Group,Online Retail,atm,24718,False,3,1,False,7.933079771880415,2025
1869,10406,61,Female,172131,2016-12-28,841,Student,2025-07-06,debit,1843,Johnson-Mullins,Utilities,branch,87862,False,7,6,False,7.519692404116539,2025
1870,19206,64,Female,119864,2023-04-23,561,Mass Market,2025-10-03,debit,1324,Burns-Welch,Utilities,branch,73002,False,10,4,False,7.1891677384203225,2025
1871,14431,70,Female,195794,2023-01-23,388,Affluent,2025-09-22,debit,3503,"Mullen, Gaines and Boyle",Online Retail,branch,60977,False,9,0,True,8.161660452056282,2025
1872,15243,27,Male,168620,2019-07-11,507,Affluent,2025-04-14,debit,3148,Hill LLC,Investment,atm,88325,False,4,0,True,8.054840221101024,2025
1873,16542,63,Female,166150,2015-12-24,512,Student,2025-03-02,debit,3122,Bates and Sons,Utilities,online,27135,False,3,6,True,8.046549357283078,2025
1874,16936,30,Female,156491,2019-02-17,565,Mass Market,2025-01-28,credit,108,Stevens-Henderson,Travel,atm,30262,False,1,1,False,4.6913478822291435,2025
1875,18906,54,Female,186562,2019-10-15,592,Affluent,2024-12-27,credit,3935,Mack-Brown,Healthcare,online,89971,False,12,4,True,8.277920258172143,2024
1876,14146,55,Male,227158,2016-12-29,506,Student,2025-06-09,debit,1489,"Harrington, Watkins and Bernard",Rent,branch,34787,False,6,0,False,7.306531398939505,2025
1877,10140,41,Female,135158,2021-12-05,632,Mass Market,2025-05-16,debit,4406,Herring PLC,Online Retail,atm,15689,False,5,4,True,8.390949464841986,2025
1878,14882,19,Female,209832,2019-02-16,376,Student,2025-09-23,debit,1232,Martin LLC,Online Retail,atm,39860,False,9,1,False,7.117205503164344,2025
1879,16012,39,Female,181409,2017-04-26,587,Student,2025-05-11,debit,4593,Walker Inc,Restaurants,online,50344,False,5,6,True,8.432506383249043,2025
1880,10963,34,Male,21468,2021-04-29,346,Student,2024-12-10,credit,1014,Griffith Inc,Healthcare,atm,67891,False,12,1,False,6.922643891475888,2024
1881,17151,53,Male,44309,2025-08-10,499,Mass Market,2025-10-12,debit,486,Hernandez-Garcia,Transfers,atm,51658,False,10,6,False,6.18826412308259,2025
1882,18564,31,Female,217416,2020-09-04,726,Mass Market,2025-10-13,debit,1145,"Berry, Palmer and Adams",Investment,mobile_app,97464,False,10,0,False,7.044032897274685,2025
1883,13610,27,Female,241355,2019-07-28,509,High Net Worth,2025-10-13,credit,2866,Morrison-Cruz,Transfers,online,65869,False,10,0,False,7.96102146588337,2025
1884,19884,52,Male,92255,2016-10-16,719,Mass Market,2025-02-14,credit,1715,"Gibson, Yates and Martinez",Education,atm,35330,False,2,4,False,7.447751280047908,2025
1885,16894,42,Female,101899,2017-11-26,453,Affluent,2025-03-16,debit,527,Jimenez PLC,Entertainment,atm,80312,False,3,6,False,6.269096283706261,2025
1886,17311,20,Male,48718,2016-10-04,821,Mass Market,2024-12-30,debit,1230,"Day, Quinn and Stewart",Travel,branch,60064,False,12,0,False,7.115582126184454,2024
1887,10105,64,Female,245409,2016-06-02,714,Mass Market,2025-03-11,debit,2516,Hamilton-Jones,Groceries,mobile_app,27014,False,3,1,False,7.830822995135316,2025
1888,15539,55,Female,188913,2017-02-05,652,Mass Market,2025-08-10,debit,4335,Benson-Warren,Groceries,mobile_app,34563,False,8,6,True,8.374707543119483,2025
1889,19873,34,Female,224620,2024-11-19,456,Affluent,2025-03-15,credit,1201,Williams-Anderson,Education,branch,15270,False,3,5,False,7.091742115095153,2025
1890,16787,29,Female,234637,2017-12-21,560,Mass Market,2025-10-20,debit,3890,Mclaughlin-Jackson,Rent,branch,31279,False,10,0,True,8.266421472984554,2025
1891,12137,71,Male,197732,2016-01-22,376,Affluent,2025-07-30,debit,3253,Anderson LLC,Groceries,branch,98557,False,7,2,True,8.087640287778983,2025
1892,14445,69,Female,126553,2022-11-14,787,Affluent,2025-02-20,credit,1987,Gonzalez PLC,Salary,branch,3657,False,2,3,False,7.59488438721652,2025
1893,13530,41,Male,70281,2017-08-22,430,Affluent,2025-03-22,credit,2252,Kelly Ltd,Transfers,mobile_app,89422,False,3,5,False,7.720017940432244,2025
1894,11286,46,Female,133451,2020-11-27,754,Affluent,2025-07-20,credit,3100,"Thompson, Parker and Thompson",Investment,atm,68773,False,7,6,True,8.03947991910045,2025
1895,17052,60,Female,20767,2023-05-21,462,Mass Market,2025-11-14,debit,1897,"Salazar, Anderson and Howard",Utilities,atm,1027,False,11,4,False,7.5485559791698735,2025
1896,13654,42,Female,154967,2017-01-05,314,Mass Market,2025-06-07,debit,4569,"Coleman, Gentry and Rivera",Entertainment,branch,14199,False,6,5,True,8.42726848388825,2025
1897,17102,53,Male,78026,2024-01-02,531,Mass Market,2025-02-12,debit,983,"Griffith, Trujillo and Jones",Salary,online,44954,False,2,2,False,6.891625897052253,2025
1898,12359,43,Female,138142,2024-04-14,494,Affluent,2025-02-07,debit,75,Ross Ltd,Salary,branch,79317,False,2,4,False,4.330733340286331,2025
1899,18105,55,Male,62968,2016-06-18,841,Affluent,2025-09-05,debit,2916,"Long, Morton and Barnes",Healthcare,atm,15120,False,9,4,False,7.978310969867722,2025
1900,18636,18,Male,191169,2018-02-10,658,Mass Market,2025-11-26,debit,580,Johnson-Obrien,Transfers,online,56812,False,11,2,False,6.364750756851911,2025
1901,16441,37,Female,166404,2017-08-07,630,Mass Market,2025-08-12,debit,3902,"Huffman, Haney and Boyd",Restaurants,branch,89825,False,8,1,True,8.269500767180615,2025
1902,15047,72,Male,165693,2019-12-18,726,Affluent,2025-03-29,credit,317,Leonard PLC,Healthcare,online,5983,False,3,5,False,5.762051382780177,2025
1903,18227,45,Female,96870,2020-07-01,796,Mass Market,2025-07-17,debit,3418,Mclaughlin-Delacruz,Groceries,branch,66629,False,7,3,True,8.137103389639302,2025
1904,15203,33,Male,38174,2024-12-10,785,Student,2025-07-17,credit,3752,Fisher PLC,Salary,mobile_app,70325,False,7,3,True,8.23031079913502,2025
1905,19667,64,Male,144357,2022-01-20,748,Mass Market,2025-08-21,debit,792,Morgan-Lee,Restaurants,atm,2912,False,8,3,False,6.675823221634848,2025
1906,11798,34,Female,119189,2018-11-24,712,Student,2025-05-12,credit,4226,Martin-Williams,Healthcare,branch,47879,False,5,0,True,8.34924780056679,2025
